ticker,name,market
동양고속,084670,KOSPI
한국주강,025890,KOSPI
LX하우시스우,108675,KOSPI
녹십자홀딩스2우,005257,KOSPI
덕성우,004835,KOSPI
삼양홀딩스우,000075,KOSPI
넥센타이어1우B,002355,KOSPI
제이준코스메틱,025620,KOSPI
코리아써우,007815,KOSPI
SHD,001770,KOSPI
대덕전자1우,35320K,KOSPI
하이트진로2우B,000087,KOSPI
태양금속우,004105,KOSPI
솔루스첨단소재2우B,33637L,KOSPI
스타에스엠리츠,204210,KOSPI
대한제당우,001795,KOSPI
에이리츠,140910,KOSPI
코오롱우,002025,KOSPI
한진칼우,18064K,KOSPI
일정실업,008500,KOSPI
NPC우,004255,KOSPI
JW중외제약2우B,001067,KOSPI
LX홀딩스1우,38380K,KOSPI
대원전선우,006345,KOSPI
코오롱글로벌우,003075,KOSPI
유유제약1우,000225,KOSPI
삼양사우,145995,KOSPI
넥센우,005725,KOSPI
코오롱모빌리티그룹우,45014K,KOSPI
JW중외제약우,001065,KOSPI
대덕1우,00806K,KOSPI
한국패러랠,168490,KOSPI
한화우,000885,KOSPI
성신양회우,004985,KOSPI
크라운제과우,26490K,KOSPI
노루홀딩스우,000325,KOSPI
한화갤러리아우,45226K,KOSPI
SK증권우,001515,KOSPI
한양증권우,001755,KOSPI
노루페인트우,090355,KOSPI
일양약품우,007575,KOSPI
티와이홀딩스우,36328K,KOSPI
동원시스템즈우,014825,KOSPI
하이트진로홀딩스우,000145,KOSPI
남선알미우,008355,KOSPI
크라운해태홀딩스우,005745,KOSPI
계양전기우,012205,KOSPI
동부건설우,005965,KOSPI
깨끗한나라우,004545,KOSPI
코리아써키트2우B,00781K,KOSPI
금호건설우,002995,KOSPI
흥국화재우,000545,KOSPI
금강공업우,014285,KOSPI
011155,CJ씨푸드1우,KOSPI
000227,유유제약2우B,KOSPI
002787,진흥기업2우B,KOSPI
009415,태영건설우,KOSPI
014915,성문전자우,KOSPI
002785,진흥기업우B,KOSPI
004415,서울식품우,KOSPI
001527,동양2우B,KOSPI
001525,동양우,KOSPI
